time,eeg,ecg
0.0,-0.5239463176275763,-48.67123793618523
0.004001600640256103,107.68781731639278,40.585557794203126
0.008003201280512205,82.23956785227448,8.865666650276019
0.012004801920768308,-19.887481871629127,21.471065869490666
0.01600640256102441,-63.30055978806841,80.75942229196595
0.020008003201280513,54.301110914564624,108.12740398380227
0.024009603841536616,144.81321833524572,306.7445863082784
0.028011204481792718,110.76201586758975,277.3648118898905
0.03201280512204882,-13.3029418108243,191.2500449699043
0.03601440576230493,-61.385998805556156,34.29197776348333
0.040016006402561026,28.11286851306535,276.6592715436539
0.044017607042817125,97.19563434562477,404.4292045029513
0.04801920768307323,77.92515580506681,395.7071978557809
0.05202080832332934,-62.39543857270624,367.3757954128979
0.056022408963585436,-122.17434346331999,258.96033392675145
0.060024009603841535,-33.29886210948864,416.4153902553054
0.06402561024409764,62.50958989720374,566.4934386885437
0.06802721088435375,11.425465074020046,628.4132228165927
0.07202881152460985,-104.63231716058317,448.2094719853393
0.07603041216486595,-152.55106990217624,384.4187191347438
0.08003201280512205,-51.79977417152162,555.2758289757227
0.08403361344537816,40.533324853709615,680.3722501488819
0.08803521408563425,33.69434799830913,657.0812453845297
0.09203681472589036,-67.73063957375305,548.8470168895179
0.09603841536614646,-101.02532569453967,593.792555612784
0.10004001600640257,-7.056237156019299,738.9306856497169
0.10404161664665867,106.56741393733937,811.020656152356
0.10804321728691477,75.8752329297652,787.5865045367632
0.11204481792717087,-37.43248132618194,660.3439989578927
0.11604641856742698,-54.549436023987354,644.7776780967855
0.12004801920768307,56.54354625380517,758.4431945243755
0.12404961984793918,151.01544553727302,862.9907724441093
0.12805122048819528,107.41749241457315,980.3655431608604
0.13205282112845138,-11.138487545676973,633.2662928485736
0.1360544217687075,-65.36885437311902,702.5870900393357
0.1400560224089636,56.20529977622064,917.9202829451024
0.1440576230492197,112.75361922577666,948.8639063016029
0.1480592236894758,82.63233517492979,956.2788324931659
0.1520608243297319,-67.2317057517262,844.4899952022924
0.156062424969988,-119.96980674350081,826.554796601529
0.1600640256102441,-19.334143945236058,969.1742557099828
0.1640656262505002,73.2584417225382,1057.172664388035
0.16806722689075632,5.703303679396207,1038.6005650682182
0.1720688275310124,-113.52693313698596,1030.3205623972929
0.1760704281712685,-140.8877133917216,887.4162325138685
0.18007202881152462,-35.01969396072259,930.6756559412345
0.1840736294517807,48.564653823975235,1083.2561846491337
0.18807523009203683,21.739103041016854,1041.592638022784
0.19207683073229292,-76.35068018968231,890.618668649797
0.19607843137254902,-94.87074597921142,932.1892209228644
0.20008003201280514,15.45147077114719,1035.0788809242692
0.20408163265306123,109.7130232760502,1160.6658617851315
0.20808323329331735,76.09963078033825,1058.1930068921154
0.21208483393357344,-7.272324838580026,931.4225125410139
0.21608643457382953,-34.30051673223198,947.8764809916028
0.22008803521408565,65.44122847204768,1092.9815828163194
0.22408963585434175,141.56650095421452,950.8706795145932
0.22809123649459784,110.21042894190221,1078.9118448647318
0.23209283713485396,-21.263777832067326,933.505215463188
0.23609443777511005,-76.74924063479187,837.9977254954131
0.24009603841536614,11.47304082587207,945.3352957387256
0.24409763905562226,115.49583784731101,1031.2607596426988
0.24809923969587835,77.08104169129703,988.0701329514648
0.25210084033613445,-76.39084391072716,926.2891559676584
0.25610244097639057,-127.67337321428488,767.1986911065283
0.2601040416166467,-27.856163066459835,972.8095160525776
0.26410564225690275,57.026760729460555,930.9869834715802
0.26810724289715887,1.2162801863634698,957.1567033911647
0.272108843537415,-108.10474638392859,794.9225333581076
0.27611044417767105,-159.33818914713862,749.7843790909257
0.2801120448179272,-37.965043734543826,807.0620934272094
0.2841136454581833,55.49972377504381,897.959793717625
0.2881152460984394,38.660964166473946,915.736827341983
0.2921168467386955,-89.80341425024577,746.357917651956
0.2961184473789516,-103.11864791935602,658.8668066016589
0.3001200480192077,9.96598185191986,782.8758824869581
0.3041216486594638,101.52197578654318,865.0182913719266
0.3081232492997199,75.32150229162679,812.8270842368976
0.312124849939976,-39.27211290194266,647.9849564308779
0.3161264505802321,-15.818629734777275,507.837486535119
0.3201280512204882,51.363532383587945,706.8433318259088
0.32412965186074433,160.24780805078245,802.478632133958
0.3281312525010004,107.78990140802625,651.3017796894192
0.3321328531412565,-26.379906713148422,582.7289148519552
0.33613445378151263,-51.958265029380144,477.92351594870286
0.3401360544217687,29.901149281778356,577.923179918639
0.3441376550620248,99.84997247773813,686.8179700119741
0.34813925570228094,48.23281746388345,539.6072066728964
0.352140856342537,-100.2269256899877,394.8911396144536
0.3561424569827931,-101.91334763453936,280.75955311013035
0.36014405762304924,-18.71446872711527,371.6423851294523
0.36414565826330536,61.261438336949396,457.5606663715642
0.3681472589035614,-0.7086271393000843,377.4821683615063
0.37214885954381755,-117.6394647585446,240.44060830367476
0.37615046018407367,-141.2431223104992,131.3331099640586
0.38015206082432973,-45.843441240214005,214.0463428881553
0.38415366146458585,50.8960750582657,313.08522780552636
0.38815526210484197,23.232857049743835,333.03039358642985
0.39215686274509803,-88.49402458009521,125.66281785863558
0.39615846338535415,-128.27879615393422,96.42738530876161
0.4001600640256103,-13.828942055472893,175.65059286017296
0.40416166466586634,119.08476766970864,168.51368731929057
0.40816326530612246,85.05397658963795,225.35390362827187
0.4121648659463786,-25.22847276118962,-49.24342930019053
0.4161664665866347,-44.31667551148913,-38.117434752272565
0.42016806722689076,60.87073950658793,-55.87540039389695
0.4241696678671469,148.34439235113183,32.03355428664706
0.428171268507403,100.51705391604575,-17.83476044701694
0.43217286914765907,-11.106182860487777,-210.4067699760803
0.4361744697879152,-58.49825624285802,-279.39443687923915
0.4401760704281713,31.186871917388867,-153.19614052914812
0.44417767106842737,116.43095696606463,-138.00844206119578
0.4481792717086835,49.454246966877065,-208.0251229466226
0.4521808723489396,-65.31000451089196,-357.0095095571826
0.4561824729891957,-131.01264855816004,-333.61898313171395
0.4601840736294518,-27.498289981403186,-254.53959289900214
0.4641856742697079,55.95845234710809,-238.32566768018202
0.468187274909964,10.390216236509708,-316.05634639389746
0.4721888755502201,-122.38472752059906,-466.2075669831545
0.4761904761904762,-142.49250583470013,-556.7922800746554
0.4801920768307323,-27.78486314571402,-366.10539183402386
0.4841936774709884,61.30157177905651,-263.9754283399541
0.4881952781112445,21.377428416708256,-493.0886311052998
0.49219687875150064,-91.4003645017591,-586.4586677223007
0.4961984793917567,-98.19323857168932,-645.2631971561456
0.5002000800320128,24.264648363512787,-512.1266394170534
0.5042016806722689,99.5485360679111,-432.46344164246443
0.508203281312525,71.87963424510505,-537.8210164375542
0.5122048819527811,-36.13105984493089,-683.5862658235127
0.5162064825930373,-40.51690599384318,-752.7771056813787
0.5202080832332934,38.25450881140776,-683.2201645155823
0.5242096838735495,142.35863573578516,-550.5210818937509
0.5282112845138055,103.54078305512812,-762.1822965739362
0.5322128851540616,-16.20773232727977,-812.7564417988237
0.5362144857943177,-53.554510602669474,-887.0920421266812
0.5402160864345739,32.449290764087856,-806.5624611778034
0.54421768707483,119.96225721123153,-605.3126984553458
0.5482192877150861,57.81802495294587,-786.204350334701
0.5522208883553421,-65.57936928022586,-932.3175483806092
0.5562224889955982,-115.45006159566303,-1014.1035076634168
0.5602240896358543,-14.005676617266372,-942.1354769034648
0.5642256902761105,50.6463001368943,-857.130286285585
0.5682272909163666,13.033586267709559,-842.0445871892457
0.5722288915566227,-109.4639979038808,-892.1130146167421
0.5762304921968788,-153.9723084645315,-1043.589257948163
0.5802320928371348,-39.93655899041039,-882.9566465723015
0.584233693477391,61.56522992598925,-915.5799844868382
0.5882352941176471,14.74213170706598,-922.1255599073563
0.5922368947579032,-82.43890614704489,-988.0814644987596
0.5962384953981593,-97.70227620424572,-1069.7825241580767
0.6002400960384154,0.19164835826780724,-951.6267747782081
0.6042416966786714,109.16910650209522,-874.0184106758268
0.6082432973189276,70.9390668006855,-1015.0500366608636
0.6122448979591837,-16.678280447375144,-1059.764717566467
0.6162464985994398,-60.2081659704206,-1103.6295068531656
0.6202480992396959,46.378851569759284,-969.3253943905598
0.624249699879952,154.66514659502653,-910.4168452190902
0.6282513005202081,77.2294098900716,-1001.9049804447728
0.6322529011604642,-23.441064986653345,-1020.778136109288
0.6362545018007203,-55.28023832603209,-1102.7649831328126
0.6402561024409764,22.241116613174846,-1009.4600511833523
0.6442577030812325,112.49641897338688,-822.7103953826811
0.6482593037214887,75.68047062475907,-982.1375958310257
0.6522609043617448,-51.885732472501175,-1149.238203075616
0.6562625050020008,-99.09259430742692,-1148.2516900063931
0.6602641056422569,-19.41747289832591,-936.9338805822113
0.664265706282513,62.93422193976619,-793.3226383967769
0.6682673069227691,13.219237632028602,-862.7282233347074
0.6722689075630253,-109.937368627365,-994.0668854852934
0.6762705082032814,-145.45521444086393,-1065.6728595757877
0.6802721088435374,-24.502446411230764,-839.3673840936498
0.6842737094837935,64.0854684671488,-862.4215646256723
0.6882753101240496,16.3044358240613,-875.6230162816029
